#x [m],y [m],z [m],x [V/m],y [V/m],z [V/m]
Sample 1 time=5
0,0.0865,-0.0655,-103.08,1329.72,-7552.88
0,0.0875,-0.0655,-88.1566,1135.19,-7493.5
0,0.0885,-0.0655,-74.7955,945.035,-7438.24
0,0.0895,-0.0655,-62.997,759.264,-7387.1
0,0.0905,-0.0655,-52.7617,577.874,-7340.08
0,0.0915,-0.0655,-44.0888,400.863,-7297.19
0,0.0925,-0.0655,-35.7089,227.671,-7253.58
0,0.0935,-0.0655,-26.4936,58.5943,-7204.78
0,-0.0935,-0.0645,6.433,67.6075,7203.7
0,-0.0925,-0.0645,-11.3497,285.903,7220.41
0,-0.0915,-0.0645,-15.3762,459.467,7233.19
0,-0.0905,-0.0645,-18.0846,633.739,7252.71
0,-0.0895,-0.0645,-19.4744,808.72,7278.98
0,-0.0885,-0.0645,-19.5458,984.409,7312.01
0,-0.0875,-0.0645,-18.2987,1160.81,7351.78
0,-0.0865,-0.0645,-15.7334,1337.91,7398.3
0,-0.0855,-0.0645,-11.8495,1515.73,7451.58
0,-0.0845,-0.0645,-6.64734,1694.25,7511.6
0,-0.0835,-0.0645,-0.126648,1873.48,7578.37
0,-0.0825,-0.0645,21.6945,2083.17,7676.46
0,-0.0815,-0.0645,46.3793,2297.72,7781.18
0,-0.0805,-0.0645,72.4333,2514,7889.76
0,-0.0795,-0.0645,73.6788,2736.79,8018.46
0,-0.0785,-0.0645,65.2708,2959.9,8148.14
0,-0.0775,-0.0645,51.1632,3182.34,8275.6
0,-0.0765,-0.0645,31.3552,3404.11,8400.82
0,-0.0755,-0.0645,5.84662,3625.2,8523.82
0,-0.0745,-0.0645,-18.1478,3831.94,8664.24
0,-0.0735,-0.0645,-20.6839,3993.93,8880
0,-0.0725,-0.0645,-27.5678,4164.81,9103.12
0,-0.0715,-0.0645,-38.8001,4344.59,9333.6
0,-0.0705,-0.0645,-50.5193,4606.73,9601.85
0,-0.0695,-0.0645,-69.4762,4909.88,9896.03
0,-0.0685,-0.0645,-97.764,5227.72,10206.1
0,-0.0675,-0.0645,-135.383,5560.27,10531.9
0,-0.0665,-0.0645,-182.334,5907.53,10873.7
0,-0.0655,-0.0645,-238.617,6269.49,11231.3
0,-0.0645,-0.0645,-304.23,6646.15,11604.8
0,-0.0635,-0.0645,-379.175,7037.51,11994.1
0,-0.0625,-0.0645,-463.45,7443.58,12399.2
0,-0.0615,-0.0645,-406.374,7869,12734.6
0,-0.0605,-0.0645,-325.77,8308.98,13065.4
0,-0.0595,-0.0645,-239.427,8762.94,13401.6
0,-0.0585,-0.0645,-169.843,9191.33,14019.3
0,-0.0575,-0.0645,-113.827,9633.42,14691.2
0,-0.0565,-0.0645,-69.2744,10095.1,15379
0,-0.0555,-0.0645,-36.1855,10576.5,16082.7
0,-0.0545,-0.0645,-47.3351,11178.2,16680.5
0,-0.0535,-0.0645,-58.8383,11780.9,17300.8
0,-0.0525,-0.0645,-67.837,12376.4,17953
0,-0.0515,-0.0645,-74.3312,12964.7,18637
0,-0.0505,-0.0645,-78.3211,13545.7,19353
0,-0.0495,-0.0645,-79.8065,14119.6,20100.8
0,-0.0485,-0.0645,-78.7875,14686.2,20880.5
0,-0.0475,-0.0645,-75.2641,15245.7,21692.1
0,-0.0465,-0.0645,-69.2364,15797.9,22535.5
0,-0.0455,-0.0645,-40.2477,16364.7,23349.8
0,-0.0445,-0.0645,2.21852,16935.1,24167.5
0,-0.0435,-0.0645,-275.511,17720.1,25378.2
0,-0.0425,-0.0645,-760.146,18169.6,26798.8
0,-0.0415,-0.0645,-1152.9,18753.3,28300.8
0,-0.0405,-0.0645,-1453.78,19471.3,29884.3
0,-0.0395,-0.0645,-1662.79,20323.6,31549.2
0,-0.0385,-0.0645,-1779.91,21310.2,33295.5
0,-0.0375,-0.0645,-1805.16,22431,35123.2
0,-0.0365,-0.0645,-1738.53,23686.2,37032.3
0,-0.0355,-0.0645,-1529.1,24839.3,39284.9
0,-0.0345,-0.0645,-1646.8,27213.2,42325.5
0,-0.0335,-0.0645,-1937.26,28368.9,45984.9
0,-0.0325,-0.0645,-2383.13,26606.1,49918.8
0,-0.0315,-0.0645,-2817.71,24455,53978.4
0,-0.0305,-0.0645,-3240.99,21915.6,58163.7
0,-0.0295,-0.0645,-1969.64,20290.8,66834.3
0,-0.0285,-0.0645,-592.69,18096.5,77323.6
0,-0.0275,-0.0645,449.69,14964.6,88647.7
0,-0.0265,-0.0645,1157.49,10895.1,100806
0,-0.0255,-0.0645,1555.31,5870.76,113098
0,-0.0245,-0.0645,1017.78,1341.81,125005
0,-0.0235,-0.0645,-289.746,-8423.49,128162
0,-0.0225,-0.0645,-150.849,-20948.3,120172
0,-0.0215,-0.0645,-625.6,-32304.2,112120
0,-0.0205,-0.0645,-1409.43,-42917.7,104424
0,-0.0195,-0.0645,-1433.42,-52482.7,99120.3
0,-0.0185,-0.0645,-1149.28,-61728.9,94797.2
0,-0.0175,-0.0645,-975.61,-70880.3,90561.3
0,-0.0165,-0.0645,-912.414,-79936.9,86412.8
0,-0.0155,-0.0645,-588.619,-86412.7,78251.8
0,-0.0145,-0.0645,1337.56,-82739.4,59532.5
0,-0.0135,-0.0645,3157.83,-78475.3,47546
0,-0.0125,-0.0645,2778.12,-81036.4,43681.5
0,-0.0115,-0.0645,2292.04,-82425.4,39839.9
0,-0.0105,-0.0645,1736.22,-82914.6,36109.4
0,-0.0095,-0.0645,1236.59,-83212.2,32427.2
0,-0.0085,-0.0645,793.173,-83318.2,28793.5
0,-0.0075,-0.0645,405.953,-83232.6,25208.1
0,-0.0065,-0.0645,74.9358,-82955.5,21671.2
0,-0.0055,-0.0645,-123.944,-82754.9,18112.2
0,-0.0045,-0.0645,-278.302,-82630.9,14499
0,-0.0035,-0.0645,-438.193,-82470.6,10854.8
0,-0.0025,-0.0645,-603.617,-82273.9,7179.59
0,-0.0015,-0.0645,-637.944,-82204.8,3877.44
0,-0.0005,-0.0645,-568.514,-82230.8,900.552
0,0.0005,-0.0645,-495.689,-82231.5,-2038.94
0,0.0015,-0.0645,-419.469,-82207.1,-4941.05
0,0.0025,-0.0645,-339.854,-82157.5,-7805.76
0,0.0035,-0.0645,-241.575,-82185.2,-10921.3
0,0.0045,-0.0645,-115.062,-82329.1,-14266.7
0,0.0055,-0.0645,31.1287,-82524.4,-17622.7
0,0.0065,-0.0645,196.997,-82771.1,-20989.5
0,0.0075,-0.0645,242.37,-84673.3,-23831.8
0,0.0085,-0.0645,212.786,-85909.6,-28462.7
0,0.0095,-0.0645,53.497,-85822.3,-34028
0,0.0105,-0.0645,-217.086,-85103.3,-39142.6
0,0.0115,-0.0645,252.809,-83724.8,-44741.7
0,0.0125,-0.0645,668.24,-81937.9,-50229.4
0,0.0135,-0.0645,1001.96,-79747.1,-55580.1
0,0.0145,-0.0645,1253.98,-77152.3,-60794
0,0.0155,-0.0645,1424.28,-74153.5,-65870.8
0,0.0165,-0.0645,1512.88,-70750.8,-70810.8
0,0.0175,-0.0645,1121.88,-68498.8,-78979
0,0.0185,-0.0645,-924.243,-68372.7,-101164
0,0.0195,-0.0645,-1065.33,-59814.3,-108342
0,0.0205,-0.0645,-1141.19,-49828.8,-115514
0,0.0215,-0.0645,-517.382,-37151,-121528
0,0.0225,-0.0645,813.145,-23538.9,-123418
0,0.0235,-0.0645,2177.83,-10942.7,-121392
0,0.0245,-0.0645,3160.41,927.626,-115916
0,0.0255,-0.0645,2467.25,7713.59,-104022
0,0.0265,-0.0645,1749.71,13227.1,-92896.1
0,0.0275,-0.0645,993.517,17422.9,-82702.6
0,0.0285,-0.0645,198.66,20301.2,-73441.3
0,0.0295,-0.0645,-634.859,21861.8,-65112.1
0,0.0305,-0.0645,-1507.04,22104.8,-57715
0,0.0315,-0.0645,-1389.23,24197.2,-53416.4
0,0.0325,-0.0645,-1012.19,26484.6,-49792.5
0,0.0335,-0.0645,-593.277,27842.6,-46704.2
0,0.0345,-0.0645,-218.988,25109.1,-45447.4
0,0.0355,-0.0645,-108.573,23733.9,-43588.2
0,0.0365,-0.0645,-113.278,23010.8,-41620.9
0,0.0375,-0.0645,-215.627,22373.6,-38934.1
0,0.0385,-0.0645,-257.841,21456.3,-36564.7
0,0.0395,-0.0645,-338.575,20618.2,-34271.5
0,0.0405,-0.0645,-528.073,20136.6,-32008.7
0,0.0415,-0.0645,-649.237,19711.4,-29837.8
0,0.0425,-0.0645,-782.808,19445.2,-27800.1
0,0.0435,-0.0645,-856.092,19060,-26063.3
0,0.0445,-0.0645,-676.171,17805.8,-24952.8
0,0.0455,-0.0645,-477.912,16573.4,-23851.7
0,0.0465,-0.0645,-261.316,15362.8,-22760.2
0,0.0475,-0.0645,-83.2997,14308.9,-21719.7
0,0.0485,-0.0645,-16.1398,13819.6,-20835.8
0,0.0495,-0.0645,70.0724,13390.3,-19973.3
0,0.0505,-0.0645,146.537,12964.8,-19128.6
0,0.0515,-0.0645,213.255,12542.9,-18301.7
0,0.0525,-0.0645,270.227,12124.7,-17492.6
0,0.0535,-0.0645,317.451,11710.2,-16701.2
0,0.0545,-0.0645,334.576,11260.5,-15939.8
0,0.0555,-0.0645,329.364,10797,-15218
0,0.0565,-0.0645,318.185,10352.8,-14530.1
0,0.0575,-0.0645,285.368,9923.96,-13923.5
0,0.0585,-0.0645,195.2,9494.01,-13505.7
0,0.0595,-0.0645,102.551,9056.6,-13101.2
0,0.0605,-0.0645,1.66201,8587,-12732.4
0,0.0615,-0.0645,-89.0307,8129.46,-12378
0,0.0625,-0.0645,-169.529,7683.99,-12038
0,0.0635,-0.0645,-239.832,7250.57,-11712.3
0,0.0645,-0.0645,-288.701,6831.81,-11398.1
0,0.0655,-0.0645,-230.573,6447.6,-11068.7
0,0.0665,-0.0645,-178.403,6071.99,-10748.9
0,0.0675,-0.0645,-132.19,5704.99,-10438.8
0,0.0685,-0.0645,-91.9343,5346.58,-10138.3
0,0.0695,-0.0645,-57.6355,4996.77,-9847.39
0,0.0705,-0.0645,-29.2948,4655.56,-9566.14
0,0.0715,-0.0645,-10.5988,4362.11,-9310.86
0,0.0725,-0.0645,-2.70688,4157.06,-9100.48
0,0.0735,-0.0645,3.80789,3954.96,-8900.39
0,0.0745,-0.0645,8.94527,3755.82,-8710.6
0,0.0755,-0.0645,12.7057,3559.63,-8531.09
0,0.0765,-0.0645,0.688839,3362.17,-8395.85
0,0.0775,-0.0645,-20.8079,3164,-8289.58
0,0.0785,-0.0645,-41.6137,2967.78,-8188.18
0,0.0795,-0.0645,-61.7266,2773.5,-8091.64
0,0.0805,-0.0645,-81.1479,2581.18,-7999.95
0,0.0815,-0.0645,-99.8772,2390.81,-7913.13
0,0.0825,-0.0645,-117.914,2202.39,-7831.16
0,0.0835,-0.0645,-135.259,2015.92,-7754.06
0,0.0845,-0.0645,-151.912,1831.4,-7681.81
0,0.0855,-0.0645,-138.16,1625,-7616.79
0,0.0865,-0.0645,-121.064,1419.01,-7556.33
0,0.0875,-0.0645,-104.552,1216.28,-7496.86
0,0.0885,-0.0645,-86.7992,1015.46,-7432.37
0,0.0895,-0.0645,-70.5389,820.178,-7371.47
0,0.0905,-0.0645,-55.7713,630.419,-7314.14
0,0.0915,-0.0645,-42.4965,446.188,-7260.4
0,0.0925,-0.0645,-30.7147,267.484,-7210.25
0,0.0935,-0.0645,-15.9309,65.8223,-7179.3
0,-0.0935,-0.0635,17.2607,67.3375,7175.69
0,-0.0925,-0.0635,-1.42665,295.089,7193.32
0,-0.0915,-0.0635,-17.4523,516.183,7217.16
0,-0.0905,-0.0635,-20.3269,695.315,7236.83
0,-0.0895,-0.0635,-21.883,875.156,7263.25
0,-0.0885,-0.0635,-22.1207,1055.71,7296.42
0,-0.0875,-0.0635,-21.04,1236.96,7336.33
0,-0.0865,-0.0635,-18.641,1418.93,7383
0,-0.0855,-0.0635,-14.9233,1601.61,7436.42
0,-0.0845,-0.0635,-9.88736,1784.99,7496.58
0,-0.0835,-0.0635,-3.53305,1969.08,7563.5
0,-0.0825,-0.0635,18.541,2183.8,7660.33
0,-0.0815,-0.0635,43.546,2403.45,7763.68
0,-0.0805,-0.0635,65.5109,2625.51,7874.95
0,-0.0795,-0.0635,63.3562,2851.22,8006.17
0,-0.0785,-0.0635,55.5011,3076.26,8135.16
0,-0.0775,-0.0635,41.946,3300.62,8261.92
0,-0.0765,-0.0635,22.6902,3524.3,8386.45
0,-0.0755,-0.0635,-2.26563,3747.31,8508.75
0,-0.0745,-0.0635,-32.9219,3969.65,8628.82
0,-0.0735,-0.0635,-40.8685,4144.83,8832.85
0,-0.0725,-0.0635,-48.5841,4320.6,9057.75
0,-0.0715,-0.0635,-49.6361,4609.22,9314.01
0,-0.0705,-0.0635,-59.9209,4913.28,9586.28
0,-0.0695,-0.0635,-79.5371,5232.05,9874.41
0,-0.0685,-0.0635,-108.485,5565.52,10178.4
0,-0.0675,-0.0635,-146.763,5913.7,10498.2
0,-0.0665,-0.0635,-194.373,6276.57,10833.9
0,-0.0655,-0.0635,-251.315,6654.16,11185.5
0,-0.0645,-0.0635,-317.587,7046.44,11552.9
0,-0.0635,-0.0635,-393.191,7453.43,11936.2
0,-0.0625,-0.0635,-446.46,7874.35,12318.8
0,-0.0615,-0.0635,-376.82,8306.54,12647
0,-0.0605,-0.0635,-301.441,8752.68,12980.5
0,-0.0595,-0.0635,-220.321,9212.79,13319.5
0,-0.0585,-0.0635,-148.356,9670.41,13841.3
0,-0.0575,-0.0635,-94.6085,10135.2,14499.2
0,-0.0565,-0.0635,-52.3238,10619.5,15173.1
0,-0.0555,-0.0635,-21.5038,11123.5,15862.8
0,-0.0545,-0.0635,-2.14562,11647.1,16568.5
0,-0.0535,-0.0635,-16.8505,12263.7,17197.5
0,-0.0525,-0.0635,-33.582,12886.4,17842.6
0,-0.0515,-0.0635,-43.0174,13506.6,18501.4
0,-0.0505,-0.0635,-35.6115,14133.1,19142.7
0,-0.0495,-0.0635,-22.3323,14755,19810.7
0,-0.0485,-0.0635,-3.17947,15372.4,20505.5
0,-0.0475,-0.0635,21.8467,15985.2,21227.1
0,-0.0465,-0.0635,52.7458,16593.5,21975.4
0,-0.0455,-0.0635,89.5187,17197.2,22750.5
0,-0.0445,-0.0635,66.832,18075.3,23676.3
0,-0.0435,-0.0635,-51.1956,19308,24858.9
0,-0.0425,-0.0635,-459.288,19934.9,26160.4
0,-0.0415,-0.0635,-917.385,20438,27558.3
0,-0.0405,-0.0635,-1283.61,21075.4,29037.5
0,-0.0395,-0.0635,-1557.95,21847.1,30598.2
0,-0.0385,-0.0635,-1740.42,22753,32240.3
0,-0.0375,-0.0635,-1831,23793.3,33963.9
0,-0.0365,-0.0635,-1829.72,24967.8,35768.8
0,-0.0355,-0.0635,-2033.16,26995.3,38042
0,-0.0345,-0.0635,-2394.15,30201.5,41102.9
0,-0.0335,-0.0635,-2427.21,33222.4,44243.9
0,-0.0325,-0.0635,-2793.14,31459.6,48250.1
0,-0.0315,-0.0635,-3147.78,29308.6,52381.9
0,-0.0305,-0.0635,-2529.87,27750.8,58296.1
0,-0.0295,-0.0635,-727.376,26865.1,67274.7
0,-0.0285,-0.0635,740.548,25041.8,77088.1
0,-0.0275,-0.0635,1873.9,22280.9,87736.2
0,-0.0265,-0.0635,2672.67,18582.4,99219.1
0,-0.0255,-0.0635,3136.87,13946.3,111537
0,-0.0245,-0.0635,1017.36,8938.69,135476
0,-0.0235,-0.0635,-422.91,-4468.09,145182
0,-0.0225,-0.0635,-1078.85,-22686.7,138415
0,-0.0215,-0.0635,-1251.16,-36712.5,130211
0,-0.0205,-0.0635,-1732.55,-49995.9,122362
0,-0.0195,-0.0635,-2523.02,-62536.9,114868
0,-0.0185,-0.0635,-2611.34,-74178.1,108861
0,-0.0175,-0.0635,-2338.16,-85538.1,103553
0,-0.0165,-0.0635,-2153.47,-96508.2,97815.4
0,-0.0155,-0.0635,-885.288,-95294.2,76128.8
0,-0.0145,-0.0635,1068.39,-90957.1,59163.9
0,-0.0135,-0.0635,3602.2,-83863.6,47107.3
0,-0.0125,-0.0635,3143.77,-86194.8,43144.4
0,-0.0115,-0.0635,2498.98,-86751.8,39299.3
0,-0.0105,-0.0635,1910.38,-87117.2,35502.6
0,-0.0095,-0.0635,1377.99,-87291.1,31754.3
0,-0.0085,-0.0635,901.804,-87273.4,28054.4
0,-0.0075,-0.0635,481.818,-87064.1,24402.9
0,-0.0065,-0.0635,118.033,-86663.2,20799.8
0,-0.0055,-0.0635,-189.549,-86070.8,17245.1
0,-0.0045,-0.0635,-428.78,-85463,13680.4
0,-0.0035,-0.0635,-606.104,-85225.4,10003.7
0,-0.0025,-0.0635,-546.129,-85286,6921.83
0,-0.0015,-0.0635,-482.758,-85321.4,3877.37
0,-0.0005,-0.0635,-415.993,-85331.6,870.309
0,0.0005,-0.0635,-345.833,-85316.7,-2099.36
0,0.0015,-0.0635,-272.277,-85276.6,-5031.64
0,0.0025,-0.0635,-195.326,-85211.3,-7926.53
0,0.0035,-0.0635,-114.981,-85120.8,-10784
0,0.0045,-0.0635,1.33472,-85159.7,-13931.7
0,0.0055,-0.0635,152.918,-85324.2,-17267.8
0,0.0065,-0.0635,262.586,-86145.2,-20354.7
0,0.0075,-0.0635,280.455,-88182.8,-23190.9
0,0.0085,-0.0635,277.462,-90767.6,-26159.4
0,0.0095,-0.0635,-58.2953,-91347.6,-31627.1
0,0.0105,-0.0635,-406.984,-90754.6,-37414
0,0.0115,-0.0635,197.209,-89640.1,-43539.1
0,0.0125,-0.0635,719.693,-88121.6,-49527.2
0,0.0135,-0.0635,1160.47,-86199.1,-55378.3
0,0.0145,-0.0635,1519.53,-83872.7,-61092.6
0,0.0155,-0.0635,1796.89,-81142.4,-66669.9
0,0.0165,-0.0635,1992.54,-78008.1,-72110.2
0,0.0175,-0.0635,752.458,-79937.8,-85668.2
0,0.0185,-0.0635,-2043.14,-81745.1,-109669
0,0.0195,-0.0635,-3580.47,-74191.5,-126318
0,0.0205,-0.0635,-3233.73,-59519.1,-133708
0,0.0215,-0.0635,-1672.88,-39762.5,-139200
0,0.0225,-0.0635,-77.8722,-21021.8,-140775
0,0.0235,-0.0635,1551.3,-3297.02,-138433
0,0.0245,-0.0635,2645.47,9813.68,-126087
0,0.0255,-0.0635,3793.52,16548.1,-111390
0,0.0265,-0.0635,3316.19,22763.3,-99987.9
0,0.0275,-0.0635,2800.19,27660.9,-89517.6
0,0.0285,-0.0635,2245.54,31240.9,-79979.4
0,0.0295,-0.0635,1652.22,33503.3,-71373.3
0,0.0305,-0.0635,1020.24,34448,-63699.4
0,0.0315,-0.0635,349.595,34075.1,-56957.5
0,0.0325,-0.0635,-359.709,32384.6,-51147.9
0,0.0335,-0.0635,-718.85,30265.2,-47150.4
0,0.0345,-0.0635,-443.521,27362.3,-44713.2
0,0.0355,-0.0635,-444.79,26112.6,-41936.5
0,0.0365,-0.0635,-511.906,25367.8,-39265.4
0,0.0375,-0.0635,-496.384,24278.6,-36967.3
0,0.0385,-0.0635,-438.644,23071.9,-34858.6
0,0.0395,-0.0635,-373.691,22045.6,-32778.6
0,0.0405,-0.0635,-459.688,21638.9,-30633.2
0,0.0415,-0.0635,-676.724,21429.5,-28678.2
0,0.0425,-0.0635,-1023.41,21410.9,-26916
0,0.0435,-0.0635,-1056.26,20453.8,-25716.3
0,0.0445,-0.0635,-880.98,19156,-24624.2
0,0.0455,-0.0635,-682.294,17882.5,-23542.1
0,0.0465,-0.0635,-460.203,16633.4,-22470.1
0,0.0475,-0.0635,-214.709,15408.5,-21408.1
0,0.0485,-0.0635,-30.6582,14543.6,-20444.8
0,0.0495,-0.0635,50.242,14093.6,-19604.2
0,0.0505,-0.0635,121.395,13647.1,-18781.4
0,0.0515,-0.0635,182.801,13204.4,-17976.5
0,0.0525,-0.0635,234.46,12765.4,-17189.3
0,0.0535,-0.0635,276.373,12330,-16419.9
0,0.0545,-0.0635,308.346,11897.8,-15668.5
0,0.0555,-0.0635,304.271,11410.8,-14960.7
0,0.0565,-0.0635,294.232,10943,-14286.9
0,0.0575,-0.0635,228.284,10488.3,-13785.6
0,0.0585,-0.0635,131.589,10024.4,-13379.9
0,0.0595,-0.0635,32.2009,9524.63,-13001.5
0,0.0605,-0.0635,-56.9915,9036.94,-12637.4
0,0.0615,-0.0635,-135.988,8561.32,-12287.7
0,0.0625,-0.0635,-204.79,8097.76,-11952.5
0,0.0635,-0.0635,-263.397,7646.26,-11631.6
0,0.0645,-0.0635,-311.807,7206.82,-11325
0,0.0655,-0.0635,-258.017,6815.58,-11006.2
0,0.0665,-0.0635,-205.616,6434.68,-10695.8
0,0.0675,-0.0635,-159.172,6062.37,-10395.1
0,0.0685,-0.0635,-118.686,5698.66,-10104
0,0.0695,-0.0635,-84.1567,5343.56,-9822.5
0,0.0705,-0.0635,-55.5852,4997.05,-9550.67
0,0.0715,-0.0635,-32.9709,4659.15,-9288.48
0,0.0725,-0.0635,-16.3136,4329.84,-9035.92
0,0.0735,-0.0635,-8.01843,4087.69,-8826.86
0,0.0745,-0.0635,-2.74593,3881.38,-8641.81
0,0.0755,-0.0635,1.1496,3678.03,-8467.06
0,0.0765,-0.0635,-14.9437,3475.23,-8348.74
0,0.0775,-0.0635,-35.2492,3273.88,-8247.48
0,0.0785,-0.0635,-54.863,3074.48,-8151.07
0,0.0795,-0.0635,-73.7844,2877.03,-8059.53
0,0.0805,-0.0635,-92.0136,2681.53,-7972.84
0,0.0815,-0.0635,-109.551,2487.98,-7891.01
0,0.0825,-0.0635,-126.397,2296.38,-7814.05
0,0.0835,-0.0635,-140.113,2103.75,-7731.42
0,0.0845,-0.0635,-154.231,1911.97,-7652.03
0,0.0855,-0.0635,-144.354,1701.76,-7578.09
0,0.0865,-0.0635,-122.542,1485.8,-7508.66
0,0.0875,-0.0635,-102.222,1275.36,-7442.81
0,0.0885,-0.0635,-83.3948,1070.44,-7380.54
0,0.0895,-0.0635,-66.0605,871.057,-7321.86
0,0.0905,-0.0635,-50.2191,677.2,-7266.75
0,0.0915,-0.0635,-35.8705,488.869,-7215.23
0,0.0925,-0.0635,-20.8455,288.396,-7176.31
0,0.0935,-0.0635,-3.92805,68.8078,-7153
0,-0.0935,-0.0625,28.8741,66.8388,7144.84
0,-0.0925,-0.0625,10.4834,299.775,7162.32
0,-0.0915,-0.0625,-7.37433,533.525,7188.02
0,-0.0905,-0.0625,-21.6055,757.362,7218.83
0,-0.0895,-0.0625,-23.3278,942.064,7245.4
0,-0.0885,-0.0625,-23.7319,1127.47,7278.71
0,-0.0875,-0.0625,-22.8176,1313.59,7318.78
0,-0.0865,-0.0625,-20.5847,1500.42,7365.59
0,-0.0855,-0.0625,-17.0335,1687.95,7419.15
0,-0.0845,-0.0625,-12.1638,1876.2,7479.46
0,-0.0835,-0.0625,-5.9758,2065.15,7546.52
0,-0.0825,-0.0625,16.3501,2284.91,7642.1
0,-0.0815,-0.0625,41.6753,2509.65,7744.08
0,-0.0805,-0.0625,56.4557,2736.72,7862.29
0,-0.0795,-0.0625,54.8539,2964.35,7992.81
0,-0.0785,-0.0625,47.5513,3191.3,8121.11
0,-0.0775,-0.0625,34.5484,3417.58,8247.18
0,-0.0765,-0.0625,15.8457,3643.19,8371.02
0,-0.0755,-0.0625,-8.55778,3868.12,8492.62
0,-0.0745,-0.0625,-38.6614,4092.38,8612
0,-0.0735,-0.0625,-53.4771,4318.12,8782.31
0,-0.0725,-0.0625,-45.7583,4608.4,9016.82
0,-0.0715,-0.0625,-47.371,4913.38,9267.19
0,-0.0705,-0.0625,-58.315,5233.07,9533.41
0,-0.0695,-0.0625,-78.5905,5567.47,9815.49
0,-0.0685,-0.0625,-108.197,5916.56,10113.4
0,-0.0675,-0.0625,-147.135,6280.36,10427.2
0,-0.0665,-0.0625,-195.404,6658.86,10756.9
0,-0.0655,-0.0625,-253.005,7052.07,11102.4
0,-0.0645,-0.0625,-319.937,7459.98,11463.7
0,-0.0635,-0.0625,-396.2,7882.59,11841
0,-0.0625,-0.0625,-405.036,8313.1,12197.7
0,-0.0615,-0.0625,-340.621,8751.43,12528.6
0,-0.0605,-0.0625,-270.465,9203.73,12865
0,-0.0595,-0.0625,-194.57,9670,13206.7
0,-0.0585,-0.0625,-120.511,10147,13641.3
0,-0.0575,-0.0625,-69.0324,10634.4,14285.2
0,-0.0565,-0.0625,-29.0168,11141.4,14945.1
0,-0.0555,-0.0625,-0.463623,11668.1,15620.9
0,-0.0545,-0.0625,16.625,12214.3,16312.7
0,-0.0535,-0.0625,73.921,12794.8,16832.7
0,-0.0525,-0.0625,69.7606,13459.1,17404.6
0,-0.0515,-0.0625,71.4737,14118.8,18003.3
0,-0.0505,-0.0625,79.06,14774,18628.7
0,-0.0495,-0.0625,92.5197,15424.6,19280.9
0,-0.0485,-0.0625,111.853,16070.6,19959.9
0,-0.0475,-0.0625,137.059,16712.1,20665.6
0,-0.0465,-0.0625,168.139,17349,21398
0,-0.0455,-0.0625,205.092,17981.4,22157.3
0,-0.0445,-0.0625,99.4028,19261.2,23223.9
0,-0.0435,-0.0625,-15.5893,20502.3,24398.2
0,-0.0425,-0.0625,-127.569,21646.6,25658.9
0,-0.0415,-0.0625,-639.875,22087,26953.9
0,-0.0405,-0.0625,-1071.44,22643.8,28328.9
0,-0.0395,-0.0625,-1411.12,23334.8,29785.4
0,-0.0385,-0.0625,-1658.93,24160.2,31323.4
0,-0.0375,-0.0625,-1814.86,25119.8,32942.7
0,-0.0365,-0.0625,-2226.27,27119.5,35188.9
0,-0.0355,-0.0625,-2714.33,29963.2,37641.4
0,-0.0345,-0.0625,-3129.94,33310.5,40041
0,-0.0335,-0.0625,-3062.35,36886.7,42625.4
0,-0.0325,-0.0625,-3176.12,36570.5,46313.6
0,-0.0315,-0.0625,-3442.35,34429.9,50526.5
0,-0.0305,-0.0625,-1214.31,34852.7,57994.4
0,-0.0295,-0.0625,679.162,34337.9,66297.1
0,-0.0285,-0.0625,2238.06,32885.6,75434.6
0,-0.0275,-0.0625,3462.38,30495.7,85406.8
0,-0.0265,-0.0625,4352.12,27168.2,96213.7
0,-0.0255,-0.0625,3014.5,29092.5,114817
0,-0.0245,-0.0625,795.987,22108.6,141435
0,-0.0235,-0.0625,-554.275,1897.99,156410
0,-0.0225,-0.0625,-1524.71,-24160.8,153432
0,-0.0215,-0.0625,-1639.27,-44567.6,143447
0,-0.0205,-0.0625,-1818.22,-60520.9,135445
0,-0.0195,-0.0625,-2306.25,-75731.9,127798
0,-0.0185,-0.0625,-3103.35,-90200.3,120507
0,-0.0175,-0.0625,-3255.96,-103903,113888
0,-0.0165,-0.0625,-2649.51,-107108,92849.5
0,-0.0155,-0.0625,-1353.82,-105230,72917.4
0,-0.0145,-0.0625,627.362,-100229,57707
0,-0.0135,-0.0625,3294.04,-92105.7,47218.5
0,-0.0125,-0.0625,3225.38,-90750.9,42602.9
0,-0.0115,-0.0625,2547.82,-91184.2,38691.7
0,-0.0105,-0.0625,1926.46,-91425.9,34828.8
0,-0.0095,-0.0625,1361.3,-91476,31014.4
0,-0.0085,-0.0625,852.348,-91334.5,27248.4
0,-0.0075,-0.0625,399.595,-91001.5,23530.7
0,-0.0065,-0.0625,3.04346,-90476.9,19861.5
0,-0.0055,-0.0625,-337.306,-89760.7,16240.7
0,-0.0045,-0.0625,-535.084,-88665.3,12891
0,-0.0035,-0.0625,-419.829,-88335.6,10122
0,-0.0025,-0.0625,-362.518,-88380.5,7009.97
0,-0.0015,-0.0625,-301.812,-88400.2,3935.34
0,-0.0005,-0.0625,-237.711,-88394.8,898.098
0,0.0005,-0.0625,-170.215,-88364.1,-2101.75
0,0.0015,-0.0625,-99.3237,-88308.3,-5064.2
0,0.0025,-0.0625,-25.0374,-88227.3,-7989.26
